place_id,name,address,lat,lng,rating,rating_total,zipcode,weekday,Total Business Hour,frequent words
ChIJAQAAwJu1RIYR0Uxbdso1umU,Gregory Gymnasium,"2101 Speedway, Austin, TX 78712, United States",30.2843488,-97.7367912,4.5,514.0,78712,"['Monday: 6:00\u202fAM\u2009\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009\u200912:00\u202fAM']",56.0,"[('great', 72), ('place', 45), ('ut', 37), ('volleyball', 31), ('good', 30), ('equipment', 25), ('nice', 19), ('facilities', 19), ('crowded', 18), ('work', 18), ('weight', 17), ('room', 17), ('pool', 15), ('gregory', 14), ('workout', 14), ('staff', 14), ('courts', 13), ('college', 12), ('vaccine', 12), ('hours', 12), ('campus', 11), ('experience', 11), ('pools', 11), ('time', 10), ('students', 10), ('day', 10), ('student', 10), ('clean', 9), ('love', 9), ('...', 9), ('people', 9), ('swimming', 9), ('sports', 9), ('facility', 8), ('atmosphere', 8), ('covid', 8), ('indoor', 8), ('basketball', 8), ('machines', 8), ('beautiful', 8), ('awesome', 8), ('texas', 7), ('watch', 7), ('play', 7), ('membership', 7), ('lot', 7), ('venue', 7), ('free', 7), ('track', 7), ('lots', 7), ('early', 7), ('exercise', 7), ('longhorns', 7), ('university', 6), ('parking', 6), ('excellent', 6), ('service', 6), ('gymnasium', 6), ('rooms', 6), ('open', 6), ('greg', 6), ('friendly', 6), ('translated', 6), ('google', 6), ('original', 6), ('super', 5), ('sauna', 5), ('rude', 5), ('easy', 5), ('late', 5), ('games', 5), ('don', 5), ('game', 5), ('locker', 5), ('pretty', 5), ('wall', 5), ('morning', 5), ('amazing', 5), ('night', 5), ('environment', 5), ('hook', 4), ('days', 4), ('classes', 4), ('policy', 4), ('hard', 4), ('space', 4), ('recommend', 4), ('memories', 4), ('women', 4), ('watching', 4), ('health', 4), ('times', 4), ('extremely', 4), ('rock', 4), (""'re"", 4), ('lifting', 4), ('fitness', 4), ('weights', 4), ('fantastic', 4), ('racquetball', 4), ('peak', 4), ('amazon', 4), ('water', 4), ('cool', 4), ('seats', 4), ('muy', 4), ('told', 3), ('personal', 3), ('overcrowded', 3), ('fine', 3), ('services', 3), ('broken', 3), ('incredible', 3), ('quality', 3), ('towel', 3), ('vaccines', 3), ('vaccination', 3), ('stars', 3), ('activity', 3), ('..', 3), ('fans', 3), ('cardio', 3), ('feel', 3), ('semesters', 3), ('bit', 3), ('packed', 3), ('variety', 3), ('shake', 3), ('convenient', 3), ('yoga', 3), ('favorite', 3), ('floor', 3), ('study', 3), ('areas', 3), ('maintained', 3), ('huge', 3), ('busy', 3), ('19', 3), ('horns', 3), ('athletic', 2), ('located', 2), ('em', 2), ('imo', 2), ('access', 2), ('ball', 2), ('bikes', 2), ('allowed', 2), ('guess', 2), ('unprofessional', 2), ('garage', 2), ('addition', 2), ('wonderful', 2), ('loud', 2), ('hear', 2), ('``', 2), (""''"", 2), ('board', 2), ('enjoyed', 2), ('team', 2), ('players', 2), ('high', 2), ('entrances', 2), ('3rd', 2), ('shuttle', 2), ('process', 2), ('job', 2), ('site', 2), ('kind', 2), ('helpful', 2), ('desk', 2), ('pass', 2), ('squat', 2), ('racks', 2), ('platform', 2), ('12', 2), ('showers', 2), ('amenities', 2), ('plenty', 2), ('seated', 2), ('pull', 2), ('newer', 2), ('universities', 2), ('olympic', 2), ('functional', 2), ('building', 2), ('hate', 2), ('shots', 2), ('arm', 2), ('watched', 2), ('minutes', 2), ('daughter', 2), ('difficult', 2), ('hour', 2), ('visit', 2), ('25', 2), ('running', 2), ('hang', 2), ('heck', 2), ('climbing', 2), ('fair', 2), ('loved', 2), ('protein', 2), ('working', 2), ('squash', 2), ('rock-climbing', 2), ('traffic', 2), ('downsides', 2), ('careful', 2), ('mind', 2), ('nearby', 2), ('activities', 2), ('tables', 2), ('town', 2), ('lap', 2), ('multiple', 2), ('cheapest', 2), ('semester', 2), ('live', 2), ('faculty', 2), ('community', 2), ('avoid', 2), ('bottle', 2), ('bottles', 2), ('ridiculous', 2), ('energetic', 2), ('restrooms', 2), ('compared', 2), ('small', 2), ('refurbished', 2), ('months', 2), ('maintenance', 2), ('inadequate', 2), ('chalk', 2), ('social', 2), ('benches', 2), ('stuff', 2), ('complain', 2), ('long', 2), ('covid-19', 2), ('shot', 2), ('bleachers', 2), ('popular', 2), ('spot', 2), ('accommodating', 2), ('equipped', 2), ('organized', 2), ('seat', 2), ('lol', 2), ('professional', 2), ('class', 2), ('location', 2), ('meet', 2), ('10/10', 2), ('history', 2), ('options', 2), ('large', 2), ('bad', 2), ('workers', 2), ('terrible', 2), ('pfizer', 2), ('competition', 2), ('classic', 2), (""'em"", 2), ('seating', 2), ('....', 2), ('cocacion', 2), ('buen', 2), ('lugar', 2), ('todos', 2), ('gracias', 2), ('🤘', 2), ('aesthetic', 1), ('41', 1), ('non-students', 1), ('ping', 1), ('pong', 1), ('racquet', 1), ('tennis', 1), ('jacuzzi', 1), ('package', 1), ('cancelled', 1), ('signing', 1), ('office', 1), ('spin', 1), ('studio', 1), ('peloton', 1), ('halfway', 1), ('leave', 1), ('misinformed', 1), ('policies', 1), ('humiliating', 1), ('understand', 1), ('handled', 1), ('assistant', 1), ('director', 1), ('cece', 1), ('kids', 1), ('adults', 1), ('felt', 1), ('safe', 1), ('speedway', 1), ('arrange', 1), ('online', 1), ('longhorn', 1), ('upgrade', 1), (""'m"", 1), ('senior', 1), ('aligned', 1), ('--', 1), ('lead', 1), ('injury', 1), ('unacceptable', 1), ('misaligned', 1), ('rusty', 1), ('brings', 1), ('renovation', 1), ('cooling', 1), ('graduation', 1), ('sit', 1), ('visitors', 1), ('rocking', 1), ('stats', 1), ('follow', 1), ('beat', 1), ('highpoint', 1), ('support', 1), ('amazed', 1), ('production', 1), ('band', 1), ('cheerleaders', 1), ('dj', 1), ('videos', 1), ('screen', 1), ('enjoy', 1), ('point', 1), ('win', 1), ('stopped', 1), ('pleasantly', 1), ('surprised', 1), ('intricate', 1), ('cow', 1), ('skull', 1), ('motifs', 1), ('arched', 1), ('journey', 1), ('wooded', 1), ('surfaces', 1), ('smelling', 1), ('sneakers', 1), ('success', 1), ('post', 1), ('poke', 1), ('exited', 1), ('subterranean', 1), ('fashion', 1), ('delight', 1), ('street', 1), ('level', 1), ('escher', 1), ('type', 1), ('wednesday', 1), ('march', 1), ('needing', 1), ('assistance', 1), ('volunteers', 1), ('directed', 1), ('accessible', 1), ('elevators', 1), ('check-in', 1), ('smoothly', 1), ('stations', 1), ('setting', 1), ('travelled', 1), ('san', 1), ('antonio', 1), ('utilized', 1), ('worker', 1), ('volunteer', 1), ('considerate', 1), ('praise', 1), ('organizers', 1), ('involved', 1), ('star', 1), ('grumpy', 1), ('refused', 1), ('guest', 1), ('sounded', 1), ('deadlift', 1), ('entire', 1), ('typical', 1), ('charges', 1), ('soap', 1), ('steam', 1), ('expectations', 1), ('rate', 1), ('minnesota', 1), ('1000', 1), ('updated', 1), ('basketball/volleyball', 1), ('fitness/weight', 1), ('raquet', 1), ('laps', 1), ('desired', 1), ('ready', 1), ('checked', 1), ('treadmill', 1), ('tv', 1), ('music', 1), ('cable', 1), ('rows', 1), ('wo', 1), ('surplus', 1), ('suit', 1), ('preplanned', 1), ('survey', 1), ('build', 1), ('american', 1), ('life', 1), ('iraqi_experience', 1), ('deserve', 1), ('polite', 1), ('courses', 1), ('generally', 1), ('11:00a', 1), ('offer', 1), ('concept', 1), ('buildings', 1), ('walk', 1), ('sense', 1), ('area', 1), ('trainings', 1), ('lift', 1), ('intramurals', 1), ('usable', 1), ('worth', 1), ('trip', 1), ('ok.', 1), ('glad', 1), ('real', 1), ('association', 1), ('ushered', 1), ('rat', 1), ('maze', 1), ('stuck', 1), ('15', 1), ('fall', 1), ('released', 1), ('agsin', 1), ('autographs', 1), ('pictures', 1), ('power', 1), ('rack', 1), ('virtually', 1), (""'ll"", 1), ('kettle', 1), ('bells', 1), ('minor', 1), ('pay', 1), ('tuition', 1), ('consideration', 1), ('number', 1), ('daily', 1), ('basis', 1), ('wait', 1), ('cent', 1), ('lockers', 1), ('deteriorating', 1), ('saunas', 1), ('indoors', 1), ('visited', 1), ('meeting', 1), ('and/or', 1), ('distribute', 1), ('granddaughter', 1), ('graduating', 1), ('recieving', 1), ('bachelor', 1), ('arts', 1), ('psychology', 1), ('cooled', 1), ('invest', 1), ('closer', 1), ('west', 1), ('week', 1), ('parts', 1), ('harder', 1), ('isn', 1), ('warning', 1), ('didn', 1), ('targeted', 1), ('outs', 1), ('peaceful', 1), ('stay', 1), ('depth', 1), ('tend', 1), ('lane', 1), ('smart', 1), ('placement', 1), ('forget', 1), ('def', 1), ('checking', 1), ('outstanding', 1), ('treadmills', 1), ('handball', 1), ('table-tennis', 1), ('steam-room', 1), ('apologies', 1), ('missed', 1), ('legal', 1), ('vaguely', 1), ('sporty', 1), ('check', 1), ('website', 1), (""'associate"", 1), ('50', 1), ('month', 1), ('lifetime', 1), ('planning', 1), ('mitigated', 1), ('6pm', 1), ('5pm', 1), ('pushing', 1), ('luck', 1), ('city', 1), ('parking-lots', 1), ('needed', 1), ('affordable', 1), ('pursue', 1), ('liking', 1), ('advantage', 1), ('utilizing', 1), ('frequent', 1), ('trips', 1), ('include', 1), ('dancing', 1), ('aerobics', 1), ('swim', 1), ('read/study', 1), ('minimal', 1), ('noise', 1), ('relaxing', 1), ('focus', 1), ('varied', 1), ('expect', 1), ('afternoons', 1), ('main', 1), ('closed', 1), ('school', 1), ('session', 1), ('renovated', 1), ('gyms', 1), ('leisure', 1), ('raquetball', 1), ('group', 1), ('program', 1), ('training', 1), ('schedules', 1), ('closes', 1), ('friday', 1), ('saturday', 1), ('holidays', 1), ('tough', 1), ('park', 1), ('bike', 1), ('24', 1), ('sponsorships', 1), ('discounted', 1), ('clientele', 1), ('members', 1), ('heavily', 1), ('disorganized', 1), ('nested', 1), ('plate', 1), ('pads', 1), ('replacing', 1), ('missing', 1), ('barbell', 1), ('clamps', 1), ('food', 1), ('towels', 1), ('pickup', 1), ('left', 1), ('1-2', 1), ('kiss', 1), ('goodbye', 1), ('throw', 1), ('reason', 1), ('completely', 1), ('lost', 1), ('cleaned', 1), ('encourage', 1), ('football', 1), ('enthusiastic', 1), ('problem', 1), ('difficulty', 1), ('centers', 1), ('stops', 1), ('member', 1), ('massage', 1), ('pilates', 1), ('historic', 1), ('bleacher', 1), ('comfortable', 1), ('worst', 1), ('condition', 1), ('recreational', 1), ('bellmont', 1), ('benefit', 1), ('weekends', 1), ('serves', 1), ('madhouse', 1), ('property', 1), ('filthy', 1), ('dirt', 1), ('weeks', 1), ('tolliets', 1), ('overflow', 1), ('floors', 1), ('lightbulb', 1), ('simple', 1), ('reflection', 1), ('dirty', 1), ('takes', 1), ('address', 1), ('problems', 1), ('heart', 1), ('busiest', 1), ('size', 1), ('body', 1), ('woefully', 1), ('outdoor', 1), ('hot', 1), ('summer', 1), ('destination', 1), ('tour', 1), ('experiences', 1), ('carried', 1), ('tradition', 1), ('years', 1), ('fan', 1), ('vibes', 1), ('skinny', 1), ('pros', 1), ('21', 1), ('cons', 1), ('poor', 1), ('ambiance', 1), ('bros.', 1), ('bs', 1), ('rules', 1), ('wear', 1), ('shoes', 1), ('dl', 1), ('places', 1), ('center', 1), ('dedicated', 1), ('row', 1), ('frat', 1), ('boys', 1), ('shirts', 1), ('cut', 1), ('nipples', 1), ('extra', 1), ('cost', 1), ('smooth', 1), ('speedy', 1), ('arrival', 1), ('appointment', 1), ('skateboard', 1), ('provide', 1), ('lock', 1), ('rest', 1), ('occasions', 1), ('thought', 1), ('stolen', 1), ('drop', 1), ('unsecured', 1), ('annex', 1), ('catch', 1), ('intramural', 1), ('matches', 1), ('works', 1), ('sessions', 1), ('central', 1), ('short', 1), ('👍🏻', 1), ('equipment/options', 1), ('business', 1), ('guys', 1), ('hit', 1), ('staring', 1), ('pleased', 1), ('4,000', 1), ('arena', 1), ('converted', 1), ('quiet', 1), ('old-style', 1), ('narrow', 1), ('waaaay', 1), ('alot', 1), ('cuz', 1), ('looked', 1), ('80s', 1), ('evenings', 1), ('positive', 1), ('dose', 1), ('wide', 1), ('workouts', 1), ('general', 1), ('recreation', 1), ('2nd', 1), ('verse', 1), ('1st', 1), ('fauci', 1), ('ouchie', 1), ('pt', 1), ('penetrated', 1), ('stranger', 1), ('electric', 1), ('lends', 1), ('tier', 1), ('fun', 1), ('pick-up', 1), ('rockin', 1), ('bathrooms', 1), ('purposefully', 1), ('eye', 1), ('contact', 1), ('person', 1), ('squats', 1), ('beware', 1), ('heavy', 1), ('user', 1), ('weekdays', 1), ('10,000', 1), ('square', 1), ('foot', 1), ('landmark', 1), ('care', 1), ('cafe', 1), ('lunch', 1), ('zumba', 1), ('aquatics', 1), ('complex', 1), ('family', 1), ('house', 1), ('fixed', 1), ('must-use', 1), ('voting', 1), ('set', 1), ('called', 1), ('rec', 1), ('court', 1), ('absolutely', 1), ('rush', 1), ('afternoon', 1), ('folks', 1), ('administering', 1), ('architecture', 1), ('enhance', 1), ('cleaner', 1), ('aggies', 1), ('machine', 1), ('informed', 1), ('lines', 1), ('moved', 1), ('varieties', 1), ('prefer', 1), ('fast', 1), ('efficient', 1), ('shop', 1), ('employees', 1), ('pick', 1), ('orders', 1), ('gains', 1), ('ta', 1), ('exciting', 1), ('sporting', 1), ('event', 1), ('vax', 1), ('clinic', 1), ('well-maintained', 1), ('held', 1), ('annually', 1), ('normal', 1), ('door', 1), ('fit', 1), ('ample', 1), ('inconvenient', 1), ('big', 1), ('tx', 1), ('housed', 1), ('lovely', 1), ('freaks', 1), ('uncomfortable', 1), ('practically', 1), ('idk', 1), ('car', 1), ('😊', 1), (""hook'em"", 1), ('returns', 1), ('facilites', 1), ('gamingress', 1), ('expensive', 1), ('tickets', 1), ('equal', 1), ('crazy', 1), ('es', 1), ('está', 1), ('bonito', 1), ('su', 1), ('amables', 1), ('servicio', 1), ('exelente', 1), ('helping', 1), ('aquí', 1), ('echándole', 1), ('ganas', 1), ('al', 1), ('trabajo', 1), ('ayudando', 1), ('nuestra', 1), ('comunidad', 1), ('la', 1), ('vacuna', 1), ('del', 1), ('fabulous', 1), ('gran', 1), ('los', 1), ('servicios', 1), ('fabuloso', 1), ('en', 1), ('hookum', 1)]"
ChIJ4aq1e0LKRIYRd56yP_QSr9k,Travis County Strength,"4507 Airport Blvd, Austin, TX 78751, United States",30.3033254,-97.7156821,4.9,67.0,78751,"['Monday: 5:30\u202fAM\u2009\u20098:00\u202fPM', 'Tuesday: 5:30\u202fAM\u2009\u20098:00\u202fPM', 'Wednesday: 5:30\u202fAM\u2009\u20098:00\u202fPM', 'Thursday: 5:30\u202fAM\u2009\u20098:00\u202fPM', 'Friday: 5:30\u202fAM\u2009\u20098:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009\u200912:00\u202fPM', 'Sunday: Closed']",89.5,"[('great', 41), ('coaches', 34), ('workouts', 30), ('tcs', 28), ('travis', 27), ('workout', 27), ('people', 22), ('place', 21), ('community', 18), ('work', 14), ('super', 13), ('good', 13), ('class', 12), ('strength', 12), ('years', 11), ('training', 10), ('time', 10), ('classes', 10), ('fitness', 10), ('love', 10), (""'ve"", 10), ('life', 10), ('members', 9), ('jen', 9), ('awesome', 9), ('supportive', 9), ('recommend', 8), ('friendly', 8), ('hard', 8), ('care', 8), ('amazing', 7), ('shape', 7), ('fun', 7), ('feel', 7), ('body', 7), ('form', 6), ('started', 6), ('lift', 6), ('highly', 6), ('women', 6), (""'re"", 6), ('leave', 6), ('day', 6), ('stronger', 6), ('welcoming', 6), ('lot', 5), ('gyms', 5), ('encouraging', 5), ('membership', 5), ('lifting', 5), ('strong', 5), ('lots', 5), ('small', 5), ('extremely', 5), ('level', 5), ('train', 5), ('felt', 5), ('working', 5), ('group', 4), ('challenging', 4), ('push', 4), ('months', 4), ('worked', 4), (""'d"", 4), ('helped', 4), ('barbell', 4), ('kind', 4), (""'ll"", 4), ('nice', 4), ('helping', 4), ('worth', 4), ('disappointed', 4), ('strongman', 4), ('enjoy', 4), ('programming', 4), ('incredible', 4), ('coaching', 4), ('technique', 3), ('experience', 3), ('huge', 3), ('sean', 3), ('joined', 3), ('weeks', 3), ('movement', 3), ('facility', 3), ('fit', 3), ('15', 3), ('intimidated', 3), ('excellent', 3), ('safe', 3), ('exercises', 3), ('meet', 3), ('challenge', 3), ('space', 3), ('quality', 3), ('interesting', 3), ('feeling', 3), ('fantastic', 3), ('point', 3), ('coming', 3), ('genuinely', 3), ('job', 3), ('injuries', 3), ('program', 3), ('comfortable', 3), ('knowledgeable', 3), ('member', 3), ('longer', 3), ('friends', 3), ('hour', 3), (""'m"", 3), ('improved', 3), ('sign', 3), ('environment', 3), ('focus', 2), ('review', 2), ('instructors', 2), ('attentive', 2), ('heavy', 2), ('beginner', 2), ('limits', 2), ('ended', 2), ('total', 2), ('noticed', 2), ('absolutely', 2), ('treats', 2), ('genuine', 2), ('year', 2), ('mental', 2), ('yoga', 2), ('starting', 2), ('positive', 2), ('--', 2), ('``', 2), (""''"", 2), ('hooked', 2), ('intense', 2), ('correct', 2), ('unlimited', 2), ('plan', 2), ('practically', 2), ('clean', 2), ('equipment', 2), ('entire', 2), ('modified', 2), ('competitive', 2), ('doable', 2), ('offer', 2), ('professional', 2), ('coach', 2), ('importantly', 2), ('cares', 2), ('making', 2), ('check', 2), ('school', 2), ('wo', 2), ('stars', 2), ('single', 2), ('plans', 2), ('sooner', 2), ('strictly', 2), ('personal', 2), ('pr', 2), ('mention', 2), ('start', 2), ('joining', 2), ('session', 2), ('money', 2), ('pay', 2), ('weight', 2), ('support', 2), ('punishing', 2), ('keeping', 2), ('person', 2), ('effective', 2), ('crew', 2), ('glad', 2), ('works', 2), ('close', 2), ('tailored', 2), ('improve', 2), ('stuff', 2), ('hands', 2), ('trainers', 2), ('reach', 2), ('sense', 2), ('movements', 2), ('strategic', 2), ('college', 2), ('athlete', 2), ('woman', 2), ('running', 2), ('conditioning', 2), ('ss', 2), ('levels', 2), ('easy', 2), ('tools', 2), ('speed', 2), ('perfect', 2), ('folks', 2), ('business', 2), ('decided', 2), ('join', 2), ('extra', 2), ('nutrition', 2), ('family', 2), ('team', 2), ('big', 2), ('county', 2), ('son', 2), ('trainer', 2), ('thought', 2), ('proper', 1), ('uncommon', 1), ('happened', 1), ('firstly', 1), ('educated', 1), ('responsible', 1), ('scalable', 1), ('veteran', 1), ('lifters', 1), ('fine', 1), ('injury', 1), ('shoutout', 1), ('treated', 1), ('attend', 1), ('stopped', 1), ('attending', 1), ('monthly', 1), ('withdrawals', 1), ('searched', 1), ('emails', 1), ('evidence', 1), ('cities', 1), ('slipped', 1), ('cracks', 1), ('reached', 1), ('happened-', 1), ('polite', 1), ('helpful', 1), ('obligation', 1), ('refund', 1), ('missing', 1), ('long', 1), ('story', 1), ('short', 1), ('incredibly', 1), ('vibes', 1), ('flow', 1), ('met', 1), ('pandemic', 1), ('fall', 1), ('2020', 1), ('health', 1), ('couple', 1), ('unsure', 1), ('barely', 1), ('35lb', 1), ('progress', 1), ('happening', 1), ('atmosphere', 1), ('inclusive', 1), ('stick', 1), ('spouse', 1), ('convinced', 1), ('frequent', 1), ('reminded', 1), ('guy', 1), ('11', 1), ('incorrectly', 1), ('transitioned', 1), ('trial', 1), ('covid', 1), ('squares', 1), ('set', 1), ('welcomed', 1), ('thinking', 1), ('intro', 1), ('month', 1), ('steal', 1), ('79', 1), ('option', 1), ('purchase', 1), ('passes', 1), ('website', 1), ('pricing', 1), ('compared', 1), ('caters', 1), ('current', 1), ('streaming', 1), ('heard', 1), ('totally', 1), ('loved', 1), ('earth', 1), ('caring', 1), ('assigns', 1), ('constantly', 1), ('properly', 1), ('sweaty', 1), ('exhausted', 1), ('thanking', 1), ('recommended', 1), ('hands-down', 1), ('greatest', 1), ('co-owners', 1), ('motivated', 1), ('literally', 1), ('changed', 1), ('travel', 1), ('favorites', 1), ('component', 1), ('encourage', 1), ('increase', 1), ('weekly', 1), ('transformation', 1), ('promise', 1), ('butt-kicking', 1), ('opened', 1), ('addressing', 1), ('concerns', 1), ('discourage', 1), ('capped', 1), ('room', 1), ('pricier', 1), ('pt', 1), ('anytime', 1), ('classes/memberships', 1), ('dollar', 1), ('functional', 1), ('complicated', 1), ('machines', 1), ('use-it', 1), ('like-minded', 1), ('energy', 1), ('scale', 1), ('clientele', 1), ('5:30', 1), ('plateauing', 1), ('typical', 1), ('switched', 1), ('lbs', 1), ('muscle', 1), ('faster', 1), ('penny', 1), ('pretty', 1), ('negative', 1), ('mindset', 1), ('rewarding', 1), ('framework', 1), ('builds', 1), ('imminent', 1), ('sore', 1), ('accomplished', 1), ('days', 1), ('blast', 1), ('nonsense', 1), ('decision', 1), ('live', 1), ('south', 1), ('regularly', 1), ('writes', 1), ('art', 1), ('beautiful', 1), ('solid', 1), ('warm', 1), ('creative', 1), ('accessible', 1), ('explaining', 1), ('supporting', 1), ('favorite', 1), ('dropped', 1), ('traveling', 1), ('eye', 1), ('ability', 1), ('pick', 1), ('lived', 1), ('gym-', 1), ('worst', 1), ('aggravate', 1), ('patient', 1), ('fully', 1), ('explains', 1), ('emphasis', 1), ('diet', 1), ('provide', 1), ('meal', 1), ('goals-', 1), ('write', 1), ('corona', 1), ('fears', 1), ('owners', 1), ('overly', 1), ('technical', 1), ('accomplishment', 1), ('defeat', 1), ('highlight', 1), (""women's-only"", 1), ('imagine', 1), ('programming-wise', 1), ('personalized', 1), ('skin', 1), ('impressive', 1), ('built', 1), ('smart', 1), ('grounded', 1), ('unjudgmental', 1), ('excited', 1), ('sweat', 1), ('50-year-old', 1), ('lifted', 1), ('trust', 1), ('gathered', 1), ('runs', 1), ('modify', 1), ('match', 1), ('change', 1), ('internally', 1), ('externally', 1), ('spin', 1), ('climbing', 1), ('ladies', 1), ('mari', 1), ('wrong', 1), ('accepting', 1), ('groups', 1), ('skill', 1), ('attention', 1), ('safety', 1), ('priority', 1), ('happy', 1), ('top-notch', 1), ('invested', 1), ('goals', 1), ('simple', 1), ('honestly', 1), ('grown', 1), ('translate', 1), ('real', 1), ('difference', 1), ('composition', 1), ('sets', 1), ('100+', 1), ('squat', 1), ('deadlift', 1), ('completed', 1), ('handful', 1), ('marathons/ultras', 1), ('combination', 1), ('demanding', 1), ('instructive', 1), ('brutal', 1), ('kettlebells', 1), ('array', 1), ('implements', 1), ('breakdown', 1), ('techniques', 1), ('unititiated', 1), ('problem', 1), ('hardened', 1), ('meatheads', 1), ('completely', 1), ('attracted', 1), ('walks', 1), ('abilities', 1), ('pleasure', 1), ('week', 1), ('strength/functional', 1), ('minute', 1), ('outstanding', 1), ('examples', 1), ('finally', 1), ('fitting', 1), ('...', 1), ('feelers', 1), ('attended', 1), ('guest', 1), ('friend', 1), ('rest', 1), ('history', 1), ('impressed', 1), ('area', 1), ('healthier', 1), ('smaller', 1), ('credit', 1), ('inspiring', 1), ('needed', 1), ('easily', 1), ('left', 1), ('pushes', 1), ('cheers', 1), ('scheduling', 1), ('app', 1), ('targeted', 1), ('opportunities', 1), ('man', 1), ('dog-friendly', 1), ('exciting', 1), ('homework', 1), ('achieve', 1), ('targets/goals', 1), ('periodic', 1), ('social', 1), ('events', 1), ('helps', 1), ('clear', 1), ('head', 1), ('holistic', 1), ('approach', 1), ('incorporating', 1), ('workout-', 1), ('ready', 1), ('amazing-', 1), ('watch', 1), ('hawk', 1), ('camaraderie', 1), ('5:30am', 1), ('physical', 1), ('matter', 1), ('athletic', 1), ('background', 1), ('nikki', 1), ('mary', 1), ('nick', 1), ('ensure', 1), ('lockdown', 1), ('update', 1), ('distance', 1), ('sanitized', 1), ('auto', 1), ('mechanic', 1), ('doors', 1), ('rolled', 1), ('open', 1), ('outdoors', 1), ('caps', 1), ('cleaning', 1), ('bringing', 1), ('gradually', 1), ('daily', 1), ('zoom', 1), ('creating', 1), ('ensuring', 1), ('athletes', 1), ('injure', 1), ('~1', 1), ('mind', 1), ('experienced', 1), ('couch', 1), ('potato', 1), ('shoulder', 1), ('surgery', 1), ('reluctantly', 1), ('strenght', 1), ('request', 1), ('overweight', 1), ('weak', 1), ('persistent', 1), ('motivate', 1), ('ways', 1), ('handle', 1), ('jet', 1), ('changing', 1), ('24', 1), ('mother', 1), ('proclastination', 1), ('service', 1), ('benefit', 1), ('knowledge', 1), ('discipline', 1), ('cool', 1), ('tremendously', 1), ('unpretentious', 1), ('ridiculously', 1), ('wearing', 1), ('variety', 1), ('styles', 1), ('learn', 1), ('bit', 1), ('jealous', 1), ('improvement', 1), ('thier', 1), ('clients', 1), ('holy', 1), ('guacamole', 1), ('zen', 1), ('regular', 1), ('easier', 1), ('awkward', 1), ('physically', 1), ('uncomfortable', 1), ('attitude', 1), ('mentally', 1), ('phenomenal', 1), ('effort', 1), ('drop', 1), ('town', 1), ('soooo', 1), ('rude', 1), ('arrogant', 1), ('staff', 1), ('respectful', 1), ('lesser-than', 1), ('notch', 1), ('terrific', 1), ('qualified', 1), ('teacher', 1), ('retooled', 1), ('practice', 1), ('feels', 1), ('informative', 1), ('dedicated', 1), ('tests', 1)]"
